id;deph;type;type_id;word;form;category
27;2;S;65;stordito;brak odmiany;N
27;2;S;67;babbeo;brak odmiany;N
27;2;S;69;bischero;brak odmiany;N
27;2;S;70;citrullo;brak odmiany;N
27;2;S;71;coglione;brak odmiany;N
27;2;S;72;microcefalo;brak odmiany;N
27;2;S;73;minchione;brak odmiany;N
27;2;S;74;mona;brak odmiany;N
27;2;S;75;pirla;brak odmiany;N
27;2;S;76;sempliciotto;brak odmiany;N
27;2;S;78;simple;brak odmiany;N
27;2;S;79;ottuso;brak odmiany;N
27;2;S;80;poco;brak odmiany;N
27;2;S;81;intelligente;brak odmiany;N
27;2;S;82;insensato;brak odmiany;N
27;2;S;83;ingenuo;brak odmiany;N
27;2;S;84;stupito;brak odmiany;N
27;2;S;85;attonito;brak odmiany;N
27;2;S;86;sbalordito;brak odmiany;N
27;2;S;88;scimunito;brak odmiany;N
27;2;S;89;balordo;brak odmiany;N
27;2;S;92;rimbecillito;brak odmiany;N
27;2;S;93;defectuoso;brak odmiany;N
27;2;S;94;imperfecto;brak odmiany;N
27;2;S;95;ineficiente;brak odmiany;N
27;2;S;96;ineficaz;brak odmiany;N
27;2;S;97;incompleto;brak odmiany;N
27;2;S;98;pobre;brak odmiany;N
27;2;S;99;defectivo;brak odmiany;N
27;2;S;100;falto;rzeczownik;N
27;2;S;101;carente;brak odmiany;N
27;2;S;102;desprovisto;brak odmiany;N
27;2;S;103;escaso;brak odmiany;N
27;2;S;104;de;rzeczownik;N
27;2;S;105;insuficiente;brak odmiany;N
27;2;S;106;exiguo;brak odmiany;N
27;2;S;107;anormal;brak odmiany;N
27;2;C;41;tontear;czasownik;N
27;2;C;42;atontar;czasownik;N
27;2;C;43;atontarse;czasownik;N
27;2;C;44;tontiloco;czasownik;N
27;2;C;45;tonterÌa;brak odmiany;N
27;2;C;46;tontada;brak odmiany;N
27;2;C;47;tontaina;brak odmiany;N
27;2;C;48;tontorrÛn;brak odmiany;N
27;2;C;49;tontera;brak odmiany;N
27;2;C;50;tontolaba;brak odmiany;N
27;2;C;51;tontolcarajo;brak odmiany;N
27;2;C;52;bobear;brak odmiany;N
27;2;C;53;bobada;brak odmiany;N
27;2;C;54;boberÌa;brak odmiany;N
27;2;C;55;bobales;brak odmiany;N
27;2;C;56;istupidimento;brak odmiany;N
27;2;C;57;stupidaggine;brak odmiany;N
27;2;C;58;stupidezza;brak odmiany;N
27;2;C;59;stupidita;brak odmiany;N
27;2;C;60;istupidire;brak odmiany;N
27;2;C;61;stupidire;czasownik;N
27;2;C;62;stupidamente;czasownik;N
27;2;C;63;cretina;brak odmiany;N
27;2;C;64;cretinata;brak odmiany;N
27;2;C;65;cretineria;brak odmiany;N
27;2;C;66;cretinismo;brak odmiany;N
27;2;C;67;cretinamente;przys≥Ûwek;N
27;2;C;68;sciocchezza;brak odmiany;N
27;2;C;69;scemenza;brak odmiany;N
27;2;C;70;scemata;brak odmiany;N
27;2;C;71;stoltezza;brak odmiany;N
27;2;C;72;imbecillita;brak odmiany;N
27;2;C;73;ignorancia;brak odmiany;N
27;2;C;74;ignorar;czasownik;N
27;2;C;75;ignor‚ncia;brak odmiany;N
27;2;C;76;ignoranza;brak odmiany;N
27;2;C;77;ignorare;czasownik;N
27;2;C;78;rozzamente;przys≥Ûwek;N
27;2;C;79;ebetaggine;brak odmiany;N
27;2;C;80;ebetismo;brak odmiany;N
27;2;C;81;deficitario;brak odmiany;N
27;2;C;82;deficiencia;brak odmiany;N
27;2;C;83;dÈficit;brak odmiany;N
27;2;C;84;deficit;rzeczownik;N
27;2;C;85;deficienza;brak odmiany;N
27;2;C;87;idiotka;rzeczownik;N
30;1;C;1;kaczystka;rzeczownik;N
30;1;C;2;kaczysta;rzeczownik;N
30;1;C;4;kaczπtko;rzeczownik;N
32;1;C;10;katastrofick˝;brak odmiany;N
32;1;C;11;katastrof·lnosù;brak odmiany;N
32;1;C;12;katastrofickosù;brak odmiany;N
32;1;C;13;katastrofizmus;brak odmiany;N
32;1;C;14;katastrof·lny;brak odmiany;N
32;1;C;15;katastrof·lne;przys≥Ûwek;N
32;1;C;16;katastroficky;przys≥Ûwek;N
32;2;S;15;ezbehar;brak odmiany;N
32;2;S;16;zorigaitz;brak odmiany;N
32;2;S;17;zorigaizto;brak odmiany;N
32;2;S;18;tragika;przymiotnik;N
32;2;S;19;disgrazia;brak odmiany;N
32;2;S;20;disastro;brak odmiany;N
32;2;S;21;sciagura;brak odmiany;N
32;2;S;22;catastrofe;brak odmiany;N
32;2;S;23;rovina;rzeczownik;N
32;2;S;24;calamita;brak odmiany;N
32;2;S;25;lutto;brak odmiany;N
32;2;S;26;sinistro;brak odmiany;N
32;2;S;28;nieszczÍúliwy;przymiotnik;N
32;2;S;30;niebezpieczny;przymiotnik;N
32;2;S;32;apokaliptyczny;przymiotnik;N
32;2;C;10;tragiko;brak odmiany;N
32;2;C;11;tragedio;rzeczownik;N
32;2;C;12;tr·gico;brak odmiany;N
32;2;C;13;tr·gicamente;przys≥Ûwek;N
32;2;C;14;tragediante;przys≥Ûwek;N
32;2;C;15;tragedo;przys≥Ûwek;N
32;2;C;16;tragico;brak odmiany;N
32;2;C;17;tragediabile;brak odmiany;N
32;2;C;18;tragicamente;brak odmiany;N
32;2;C;29;katastrof·lnÌ;brak odmiany;N
32;2;C;30;katastrof·lnÏ;brak odmiany;N
35;2;S;44;panienka;brak odmiany;N
35;2;S;45;profesjonalistka;brak odmiany;N
35;2;S;46;Êma;rzeczownik;N
35;2;S;47;alejÛwka;rzeczownik;N
35;2;S;99;denerwowaÊ;czasownik;N
35;2;S;101;siÍ;czasownik;N
35;2;S;103;wzburzony;czasownik;N
35;2;S;104;zdenerwowany;przymiotnik;N
35;2;S;107;niesamowicie;przys≥Ûwek;N
35;2;S;108;szczegÛlnie;przys≥Ûwek;N
35;2;S;109;wyjπtkowo;przys≥Ûwek;N
35;2;S;110;szalenie;rzeczownik;N
39;1;S;1;asu-kutun;brak odmiany;N
39;1;C;1;melaÊ;czasownik;N
39;1;C;2;melar;czasownik;N
39;1;C;3;melificar;czasownik;N
39;1;C;4;meloso;czasownik;N
39;1;C;5;melado;czasownik;N
39;1;C;6;melificado;czasownik;N
39;1;C;7;melÌfero;brak odmiany;N
39;1;C;8;melifluo;brak odmiany;N
39;1;C;9;miel;brak odmiany;N
39;1;C;10;melosidad;brak odmiany;N
39;1;C;11;melaza;brak odmiany;N
39;1;C;12;melada;brak odmiany;N
39;1;C;13;meloja;brak odmiany;N
39;1;C;14;meladura;brak odmiany;N
39;1;C;15;melificaciÛn;brak odmiany;N
39;1;C;16;melificador;brak odmiany;N
39;1;C;17;melata;brak odmiany;N
39;1;C;18;meleto;brak odmiany;N
39;1;C;19;melo;rzeczownik;N
39;2;S;4;az˙car;brak odmiany;N
39;2;C;1;melanie;rzeczownik;N
39;2;C;17;hidromiel;brak odmiany;N
39;2;C;18;mielleux;brak odmiany;N
39;2;C;19;mielero;brak odmiany;N
39;2;C;20;melero;brak odmiany;N
39;2;C;22;mieles;brak odmiany;N
39;2;C;26;Indeks:Esperanto - Ssaki;brak odmiany;N
40;2;S;2;oblicze;rzeczownik;N
40;2;S;3;twarz;rzeczownik;N
40;2;S;10;usta;rzeczownik;N
40;2;C;16;ryjÛwka;rzeczownik;N
40;2;C;20;sznupaÊ;czasownik;N
40;2;C;21;jadalnia;rzeczownik;N
40;2;C;22;jadalnoúÊ;rzeczownik;N
40;2;C;23;jadaÊ;czasownik;N
40;2;C;24;jeúÊ;czasownik;N
45;1;S;3;wiÍzienie;rzeczownik;N
45;2;C;1;wiÍzieÒ;rzeczownik;N
45;2;C;2;wiÍüniarka;rzeczownik;N
45;2;C;3;wiÍziennictwo;rzeczownik;N
45;2;C;4;wiÍziennik;rzeczownik;N
45;2;C;5;uwiÍzienie;rzeczownik;N
45;2;C;6;wiÍziÊ;czasownik;N
45;2;C;7;uwiÍziÊ;czasownik;N
45;2;C;8;wiÍzienny;przymiotnik;N
45;2;C;9;wokÛ≥wiÍzienny;przymiotnik;N
45;2;C;10;przywiÍzienny;przymiotnik;N
45;2;C;11;wiÍüniarski;przymiotnik;N
45;2;C;12;wiÍzienniczy;przymiotnik;N
50;1;S;6;ha≥as;rzeczownik;N
50;1;S;7;wrzask;rzeczownik;N
50;2;S;2;k≥Ûtnia;rzeczownik;N
50;2;S;3;sprzeczka;rzeczownik;N
50;2;S;7;awantaø;rzeczownik;N
50;2;S;10;wataha;rzeczownik;N
50;2;S;14;larum;brak odmiany;N
50;2;S;16;rwetes;rzeczownik;N
50;2;S;17;tumult;rzeczownik;N
50;2;C;2;awanturnica;rzeczownik;N
50;2;C;3;awanturnictwo;rzeczownik;N
50;2;C;4;awanturowaÊ;rzeczownik;N
50;2;C;5;awanturniczy;przymiotnik;N
50;2;C;6;draczny;przymiotnik;N
50;2;C;7;drako;rzeczownik;N
50;2;C;8;grandziarz;rzeczownik;N
50;2;C;9;grandziÊ;czasownik;N
50;2;C;10;grando;rzeczownik;N
50;2;C;11;grandulo;rzeczownik;N
50;2;C;12;pligrandigo;rzeczownik;N
50;2;C;13;trograndigo;rzeczownik;N
50;2;C;14;grandigi;czasownik;N
50;2;C;15;pligrandigi;czasownik;N
50;2;C;16;plimalgrandigi;czasownik;N
50;2;C;17;plimalgrandigi;czasownik;N
50;2;C;18;ha≥asowanie;rzeczownik;N
50;2;C;19;ha≥asik;rzeczownik;N
50;2;C;20;ha≥aúliwy;przymiotnik;N
50;2;C;21;wyha≥asiÊ;czasownik;N
50;2;C;22;ha≥asiÊ;czasownik;N
50;2;C;23;ha≥asowaÊ;czasownik;N
50;2;C;24;ha≥aúliwie;przys≥Ûwek;N
50;2;C;25;wrzaskliwy;brak odmiany;N
50;2;C;26;wrzaskliwie;brak odmiany;N
50;2;C;27;wrzeszczeÊ;czasownik;N
50;2;C;28;wrzasnπÊ;czasownik;N
51;1;S;1;selfie;rzeczownik;N
51;1;S;2;selfik;rzeczownik;N
51;1;S;3;fota;brak odmiany;N
51;1;S;4;fotka;rzeczownik;N
51;2;S;1;selfiak;rzeczownik;N
51;2;S;3;selfka;rzeczownik;N
51;2;S;4;focia;rzeczownik;N
51;2;S;8;zelfje;rzeczownik;N
51;2;C;2;self;brak odmiany;N
51;2;C;3;fotografia;rzeczownik;N
51;2;C;4;fotograf;rzeczownik;N
51;2;C;5;fotografika;brak odmiany;N
51;2;C;6;fotografik;brak odmiany;N
51;2;C;7;fotografizm;brak odmiany;N
51;2;C;8;fotogram;brak odmiany;N
51;2;C;9;fotografowanie;rzeczownik;N
51;2;C;10;foto;rzeczownik;N
51;2;C;11;fotografowaÊ;czasownik;N
51;2;C;12;sfotografowaÊ;czasownik;N
51;2;C;13;fotograficzny;przymiotnik;N
51;2;C;14;fotograficznie;przymiotnik;N
51;2;C;15;fotoapar·t;rzeczownik;N
51;2;C;16;fotografie;rzeczownik;N
51;2;C;17;fotografka;rzeczownik;N
51;2;C;18;fotografovat;czasownik;N
51;2;C;19;fotit;czasownik;N
51;2;C;20;fotografick˝;brak odmiany;N
52;1;S;1;szewc;rzeczownik;N
52;1;C;1;sieroctwo;brak odmiany;N
52;1;C;2;sierociniec;rzeczownik;N
52;1;C;3;osierocenie;rzeczownik;N
52;1;C;4;osierocanie;rzeczownik;N
52;1;C;5;sierotki;rzeczownik;N
52;1;C;6;Sieroty;rzeczownik;N
52;1;C;7;osierocaÊ;czasownik;N
52;1;C;8;osierociÊ;czasownik;N
52;1;C;9;sierocy;przymiotnik;N
52;2;S;1;kamasznik;przymiotnik;N
52;2;S;2;szwydryga;przymiotnik;N
52;2;S;3;szewiec;brak odmiany;N
52;2;S;5;koluszczka;brak odmiany;N
52;2;S;6;koluszka;brak odmiany;N
52;2;S;7;ochronka;rzeczownik;N
52;2;S;8;przytu≥ek;brak odmiany;N
52;2;C;1;szewstwo;brak odmiany;N
52;2;C;2;szewcowa;brak odmiany;N
52;2;C;3;szewcÛwna;brak odmiany;N
52;2;C;4;szewski;przymiotnik;N
52;2;C;8;sierotka;rzeczownik;N
52;2;C;13;sierocoúÊ;rzeczownik;N
56;2;S;9;psinka;rzeczownik;N
56;2;S;10;piesek;rzeczownik;N
56;2;S;11;pieseczek;rzeczownik;N
56;2;C;10;psi;przymiotnik;N
56;2;C;11;psioczyÊ;czasownik;N
56;2;C;12;psicov˝;czasownik;N
56;2;C;13;psowate;rzeczownik;N
56;2;C;15;psiπtko;rzeczownik;N
56;2;C;16;psiaczek;rzeczownik;N
56;2;C;18;psiak;rzeczownik;N
56;2;C;19;psisko;rzeczownik;N
56;2;C;20;Piesiewicz;rzeczownik;N
56;2;C;21;psowaty;rzeczownik;N
56;2;C;22;pieski;przymiotnik;N
56;2;C;23;psio;przys≥Ûwek;N
56;2;C;24;pas;rzeczownik;N
56;2;C;25;pes;rzeczownik;N
56;2;C;26;psÌk;brak odmiany;N
56;2;C;27;psÌËek;brak odmiany;N
56;2;C;28;psÌËa;brak odmiany;N
56;2;C;29;psÌËatko;brak odmiany;N
56;2;C;30;psÌ;przymiotnik;N
56;2;C;31;sensuka;przymiotnik;N
64;1;S;9;skrÍpowanie;rzeczownik;N
64;1;C;1;wstydliwoúÊ;rzeczownik;N
64;1;C;2;wstydzenie;rzeczownik;N
64;1;C;3;zawstydzenie;rzeczownik;N
64;1;C;4;wstydziÊ;czasownik;N
64;1;C;5;zawstydzaÊ;czasownik;N
64;1;C;6;wstydliwy;przymiotnik;N
64;1;C;7;wstydliwie;przys≥Ûwek;N
64;1;C;8;zawstydzony;przymiotnik;N
64;1;C;9;stydnπÊ;czasownik;N
64;1;C;10;stygnπÊ;czasownik;N
64;2;S;4;krewa;rzeczownik;N
64;2;S;5;degradacja;rzeczownik;N
64;2;S;6;dyshonor;rzeczownik;N
64;2;S;7;obelga;rzeczownik;N
64;2;S;24;onieúmielenie;rzeczownik;N
64;2;S;27;zmieszanie;rzeczownik;N
64;2;S;31;bojaüliwy;przymiotnik;N
64;2;S;32;nieúmia≥y;przymiotnik;N
64;2;S;33;p≥ochliwy;przymiotnik;N
64;2;S;34;skrÍpowany;czasownik;N
64;2;S;35;skromny;przymiotnik;N
64;2;S;36;krÍpujπcy;przymiotnik;N
64;2;S;38;niezrÍczny;przymiotnik;N
64;2;S;40;onieúmielony;brak odmiany;N
64;2;C;7;pokora;rzeczownik;N
